[2025-07-30 07:41:27] =========================================
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：tiny-ac（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：ex3700（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：wn3000rpv3（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：wt3020-4m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：wt3020-8m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：psg1218a（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：phicomm-psg1218a（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：psg1218b（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：mt7620a-mt7530（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：mt7620a-mt7610e（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：mt7620a-v22sg（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：ravpower-wd03（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：tplink-c20-v1（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：tplink-c2-v1（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:12] ℹ️ 提取设备：miwifi-mini（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：youku-yk1（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：we1026-5g-16m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：zbtlink-we1026-5g-16m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：zbt-we826-16m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：zbt-we826-32m（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：kn-rc（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：kn-rf（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：kng-rc（芯片：mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt
mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：joowin-jw-wr758ac-v1（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：joowin-jw-wr758ac-v2（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：r22（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：r46（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：wifi-pineapple-mk7（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：linkits7688（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：linkits7688d（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：mt7628（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：mac1200rv2（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：minew-g1c（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：omega2p（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tplink-c20-v4（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tplink-c50-v3（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tplink-c50-v4（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tl-wr840n-v4（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tl-wr840n-v5（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：tl-wr841n-v13（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：u7628-01-128m-16m（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：unielec-u7628-01-128m-16m（芯片：mt）
[2025-07-30 07:43:13] ℹ️ 提取设备：vocore2lite（芯片：mt）
[2025-07-30 07:43:14] ℹ️ 提取设备：xiaomi-mir4a-100m（芯片：mt）
[2025-07-30 07:43:14] ℹ️ 提取设备：xiaomi-mir4a-100m-intl（芯片：mt）
[2025-07-30 07:43:14] ℹ️ 提取设备：miwifi-nano（芯片：mt）
[2025-07-30 07:43:14] ℹ️ 提取设备：xiaomi-mira75（芯片：mt）
[2025-07-30 07:43:14] ℹ️ 提取设备：px-4885-4m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：px-4885-8m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：all0256n-4m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：all0256n-8m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：asl26555-16m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：asl26555-8m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：awm002-evb-4m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：awm002-evb-8m（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：rt-g32-b1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：rt-n10-plus（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：f5d8235-v2（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dcs-930l-b1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-300-b1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-300-b7（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-320-b1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-600-b1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-600-b2（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-610-a1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-615-d（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-615-h1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-620-a1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dir-620-d1（芯片：ramips）
[2025-07-30 07:43:14] ℹ️ 提取设备：dwr-512-b（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：wizard8800（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：fonera20n（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：m2m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：wt1520-4m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：wt1520-8m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：m4-4m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：m4-8m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：v22rw-2x2（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：w306r-v20（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：tew-638apb-v2（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：tew-714tru（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：wr512-3gn-4m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：wr512-3gn-8m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：xdxrn502j（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：vocore-16m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：vocore-8m（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：kn（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：nbg-419n2（芯片：ramips）
[2025-07-30 07:43:15] ℹ️ 提取设备：f5d8235-v1（芯片：ramips）
[2025-07-30 07:43:16] ℹ️ 提取设备：asus-rt-ac57u（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：wsr-1166（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：wsr-600（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：r15（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：cudy-wr1300（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：r10（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：r23（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：r30（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：cudy-x6（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：r13（芯片：mt
mtsocbcmtmp）
[2025-07-30 07:43:16] ℹ️ 提取设备：dir-860l-b1（芯片：mt
mtsocbcmtmp）
